0,1,2,3,4,5,6
رنو،,1387,E2-تندر,"139,500 کیلومتر",دنده ای,خاکستری,"295,000,000"
رنو،,1396,E2-تندر,"70,000 کیلومتر",دنده ای,سفید,"555,000,000"
رنو،,1394,E2-تندر,"208,000 کیلومتر",دنده ای,سفید,"450,000,000"
رنو،,1392,اتوماتیک-تندر,"55,000 کیلومتر",اتوماتیک,سفید,"520,000,000"
رنو،,1394,اتوماتیک-تندر,"101,000 کیلومتر",اتوماتیک,مشکی,"585,000,000"
رنو،,1395,E2-تندر,"196,000 کیلومتر",دنده ای,سفید,"470,000,000"
رنو،,1397,پلاس اتوماتیک-تندر,"85,000 کیلومتر",اتوماتیک,سفید,"790,000,000"
رنو،,1389,E2-تندر,"134,000 کیلومتر",دنده ای,سفید,"350,000,000"
رنو،,1397,پلاس اتوماتیک-تندر,"97,000 کیلومتر",اتوماتیک,سفید,"750,000,000"
رنو،,1396,پلاس دنده ای-تندر,"78,000 کیلومتر",دنده ای,سفید,"530,000,000"
رنو،,1394,اتوماتیک-تندر,"137,000 کیلومتر",اتوماتیک,سفید,"495,000,000"
رنو،,1394,اتوماتیک-تندر,"150,000 کیلومتر",اتوماتیک,مشکی,"495,000,000"
رنو،,1396,اتوماتیک-تندر,"107,000 کیلومتر",اتوماتیک,سفید,"620,000,000"
رنو،,1396,پلاس اتوماتیک-تندر,"143,000 کیلومتر",اتوماتیک,سفید,"650,000,000"
رنو،,1391,E2-تندر,"170,000 کیلومتر",دنده ای,سفید,"370,000,000"
رنو،,1396,E2-تندر,"150,000 کیلومتر",دنده ای,سفید,"520,000,000"
رنو،,1396,پلاس اتوماتیک-تندر,"104,000 کیلومتر",اتوماتیک,سفید,"663,000,000"
رنو،,1396,اتوماتیک-تندر,"125,000 کیلومتر",اتوماتیک,مشکی,"565,000,000"
رنو،,1394,E2-تندر,"180,000 کیلومتر",دنده ای,مشکی,"435,000,000"
رنو،,1395,اتوماتیک-تندر,"100,000 کیلومتر",اتوماتیک,سفید,"589,000,000"
رنو،,1395,E2-تندر,"129,000 کیلومتر",دنده ای,سفید,"465,000,000"
رنو،,1389,E0-تندر,"180,000 کیلومتر",دنده ای,خاکستری,"290,000,000"
رنو،,1397,E2-تندر,"88,000 کیلومتر",دنده ای,سفید,"595,000,000"
رنو،,1396,E2-تندر,"120,000 کیلومتر",دنده ای,سفید,"515,000,000"
رنو،,1396,E2-تندر,"150,000 کیلومتر",دنده ای,سفید,"535,000,000"
رنو،,1396,E2-تندر,"130,000 کیلومتر",دنده ای,سفید,"540,000,000"
رنو،,1389,E2-تندر,"230,000 کیلومتر",دنده ای,قرمز,"320,000,000"
رنو،,1396,E2-تندر,"150,000 کیلومتر",دنده ای,سفید,"520,000,000"
رنو،,1397,E2-تندر,"81,000 کیلومتر",دنده ای,سفید,"550,000,000"
رنو،,1395,E2-تندر,"100,000 کیلومتر",دنده ای,سفید,"495,000,000"
رنو،,1390,E2-تندر,"230,000 کیلومتر",دنده ای,مشکی,"330,000,000"
رنو،,1391,E2-تندر,"290,000 کیلومتر",دنده ای,مشکی,"375,000,000"
رنو،,1397,E2-تندر,"115,000 کیلومتر",دنده ای,سفید,"535,000,000"
رنو،,1396,پلاس اتوماتیک-تندر,"162,000 کیلومتر",اتوماتیک,سفید,"610,000,000"
رنو،,1397,E2-تندر,"57,000 کیلومتر",دنده ای,سفید,"570,000,000"
رنو،,1397,E2-تندر,"78,000 کیلومتر",دنده ای,سفید,"565,000,000"
رنو،,1397,E2-تندر,"93,000 کیلومتر",دنده ای,سفید,"580,000,000"
رنو،,1397,پلاس اتوماتیک-تندر,"65,000 کیلومتر",اتوماتیک,سفید,"700,000,000"
رنو،,1392,اتوماتیک-تندر,"291,000 کیلومتر",اتوماتیک,سفید,"470,000,000"
رنو،,1396,E2-تندر,"52,000 کیلومتر",دنده ای,مشکی,"525,000,000"
رنو،,1396,E2-تندر,"122,000 کیلومتر",دنده ای,سفید,"488,000,000"
رنو،,1387,E0-تندر,"180,000 کیلومتر",دنده ای,نقره ای,"250,000,000"
رنو،,1397,پلاس دنده ای-تندر,"64,000 کیلومتر",دنده ای,سفید,"650,000,000"
رنو،,1393,اتوماتیک-تندر,"216,000 کیلومتر",اتوماتیک,سفید,"500,000,000"
رنو،,1397,E2-تندر,"71,000 کیلومتر",دنده ای,سفید,"550,000,000"
رنو،,1395,E2-تندر,"130,000 کیلومتر",دنده ای,سفید,"470,000,000"
رنو،,1394,اتوماتیک-تندر,"200,000 کیلومتر",اتوماتیک,مشکی,"528,000,000"
رنو،,1395,E2-تندر,"253,000 کیلومتر",دنده ای,سفید,"440,000,000"
رنو،,1387,E1-تندر,"178,000 کیلومتر",دنده ای,نقره ای,"290,000,000"
رنو،,1387,E1-تندر,"180,000 کیلومتر",دنده ای,نقره ای,"290,000,000"
رنو،,1397,E2-تندر,"110,000 کیلومتر",دنده ای,سفید,"552,000,000"
رنو،,1391,E2-تندر,"143,000 کیلومتر",دنده ای,سفید,"370,000,000"
رنو،,1395,E2-تندر,"98,000 کیلومتر",دنده ای,سفید,"485,000,000"
رنو،,1396,E2-تندر,"160,000 کیلومتر",دنده ای,سفید,"540,000,000"
رنو،,1397,پلاس دنده ای-تندر,"75,000 کیلومتر",دنده ای,سفید,"612,000,000"
رنو،,1392,E2-تندر,"157,000 کیلومتر",دنده ای,نقره ای,"380,000,000"
رنو،,1396,پلاس دنده ای-تندر,"105,000 کیلومتر",دنده ای,سفید,"510,000,000"
رنو،,1396,E2-تندر,"120,000 کیلومتر",دنده ای,سفید,"510,000,000"
رنو،,1396,E2-تندر,"110,000 کیلومتر",دنده ای,خاکستری,"517,000,000"
رنو،,1396,پلاس دنده ای-تندر,"70,000 کیلومتر",دنده ای,سفید,"541,000,000"
رنو،,1396,E2-تندر,"75,000 کیلومتر",دنده ای,خاکستری,"540,000,000"
رنو،,1396,E2-تندر,"90,000 کیلومتر",دنده ای,سفید,"525,000,000"
رنو،,1396,اتوماتیک-تندر,"100,000 کیلومتر",اتوماتیک,سفید,"515,000,000"
رنو،,1396,E2-تندر,"95,000 کیلومتر",دنده ای,سفید,"520,000,000"
رنو،,1389,E2-تندر,"210,000 کیلومتر",دنده ای,نقره ای,"330,000,000"
رنو،,1396,E2-تندر,"105,000 کیلومتر",دنده ای,سفید,"535,000,000"
رنو،,1395,اتوماتیک-تندر,"96,000 کیلومتر",اتوماتیک,سفید,"585,000,000"
رنو،,1397,E2-تندر,"106,000 کیلومتر",دنده ای,سفید,"550,000,000"
رنو،,1391,E2-تندر,"150,000 کیلومتر",دنده ای,نوک مدادی,"355,000,000"
رنو،,1390,E2-تندر,"220,000 کیلومتر",دنده ای,نقره ای,"325,000,000"
رنو،,1395,اتوماتیک-تندر,"84,000 کیلومتر",اتوماتیک,سفید,"570,000,000"
رنو،,1396,E2-تندر,"105,000 کیلومتر",دنده ای,سفید,"495,000,000"
رنو،,1395,E2-تندر,"153,000 کیلومتر",دنده ای,مشکی,"440,000,000"
رنو،,1396,اتوماتیک-تندر,"73,000 کیلومتر",اتوماتیک,مشکی,"620,000,000"
رنو،,1396,اتوماتیک-تندر,"115,000 کیلومتر",اتوماتیک,سفید,"560,000,000"
رنو،,1396,E2-تندر,"73,000 کیلومتر",دنده ای,سفید,"505,000,000"
رنو،,1391,E1-تندر,"322,000 کیلومتر",دنده ای,سفید,"360,000,000"
رنو،,1397,E2-تندر,"30,000 کیلومتر",دنده ای,سفید,"575,000,000"
رنو،,1396,E2-تندر,"73,000 کیلومتر",دنده ای,سفید,"510,000,000"
رنو،,1387,E1-تندر,"260,000 کیلومتر",دنده ای,نقرآبی,"255,000,000"
رنو،,1396,پلاس اتوماتیک-تندر,"82,000 کیلومتر",اتوماتیک,سفید,"640,000,000"
رنو،,1390,E2-تندر,"280,000 کیلومتر",دنده ای,نوک مدادی,"318,000,000"
رنو،,1397,E2-تندر,"5,000 کیلومتر",دنده ای,سفید,"620,000,000"
رنو،,1395,اتوماتیک-تندر,"120,000 کیلومتر",اتوماتیک,مشکی,"575,000,000"
رنو،,1396,پلاس اتوماتیک-تندر,"75,000 کیلومتر",اتوماتیک,سفید,"670,000,000"
رنو،,1396,اتوماتیک-تندر,"95,000 کیلومتر",اتوماتیک,سفید,"580,000,000"
رنو،,1396,اتوماتیک-تندر,"107,000 کیلومتر",اتوماتیک,سفید,"630,000,000"
رنو،,1397,E2-تندر,"130,000 کیلومتر",دنده ای,سفید,"550,000,000"
رنو،,1396,E2-تندر,"85,000 کیلومتر",دنده ای,سفید,"560,000,000"
رنو،,1396,اتوماتیک-تندر,"203,000 کیلومتر",اتوماتیک,سفید,"560,000,000"
رنو،,1395,E2-تندر,"68,000 کیلومتر",دنده ای,سفید,"480,000,000"
رنو،,1397,E2-تندر,"71,000 کیلومتر",دنده ای,سفید,"540,000,000"
رنو،,1396,E2-تندر,"76,000 کیلومتر",دنده ای,سفید,"515,000,000"
رنو،,1396,E2-تندر,"80,000 کیلومتر",دنده ای,سفید,"495,000,000"
رنو،,1397,E2-تندر,"11,000 کیلومتر",دنده ای,سفید,"610,000,000"
رنو،,1396,اتوماتیک-تندر,"77,000 کیلومتر",اتوماتیک,مشکی,"590,000,000"
رنو،,1395,اتوماتیک-تندر,"150,000 کیلومتر",اتوماتیک,سفید,"605,000,000"
رنو،,1397,پلاس اتوماتیک-تندر,"120,000 کیلومتر",اتوماتیک,سفید صدفی,"695,000,000"
رنو،,1398,E2-تندر,"40,000 کیلومتر",دنده ای,سفید,"540,000,000"
رنو،,1397,E2-تندر,"67,500 کیلومتر",دنده ای,سفید,"547,000,000"
رنو،,1390,E2-تندر,"200,000 کیلومتر",دنده ای,سفید,"350,000,000"
رنو،,1395,اتوماتیک-تندر,"75,000 کیلومتر",اتوماتیک,سفید,"560,000,000"
رنو،,1391,E2-تندر,"169,000 کیلومتر",دنده ای,مشکی,"368,000,000"
رنو،,1394,E2-تندر,"165,000 کیلومتر",دنده ای,سفید,"425,000,000"
رنو،,1395,اتوماتیک-تندر,"80,000 کیلومتر",اتوماتیک,سفید,"600,000,000"
رنو،,1395,اتوماتیک-تندر,"116,000 کیلومتر",اتوماتیک,سفید,"540,000,000"
رنو،,1394,اتوماتیک-تندر,"165,000 کیلومتر",اتوماتیک,سفید,"510,000,000"
رنو،,1396,E2-تندر,"130,000 کیلومتر",دنده ای,سفید,"485,000,000"
رنو،,1396,E2-تندر,"84,000 کیلومتر",دنده ای,مشکی,"480,000,000"
رنو،,1397,E2-تندر,"47,000 کیلومتر",دنده ای,سفید,"610,000,000"
رنو،,1396,E2-تندر,"160,000 کیلومتر",دنده ای,سفید,"430,000,000"
رنو،,1394,E2-تندر,"200,000 کیلومتر",دنده ای,نقره ای,"430,000,000"
رنو،,1396,پلاس اتوماتیک-تندر,"60,000 کیلومتر",اتوماتیک,سفید,"475,000,000"
